m,TagName,
"2010-12-01 00:00:00","go","18"
"2010-12-01 00:00:00","clojure","93"
"2010-12-01 00:00:00","swift","2"
"2010-12-01 00:00:00","objective-c","1830"
"2010-12-01 00:00:00","cobol","11"
"2010-12-01 00:00:00","c#","7095"
"2010-12-01 00:00:00","c","1465"
"2010-12-01 00:00:00","java","5666"
"2010-12-01 00:00:00","r","223"
"2010-12-01 00:00:00","fortran","27"
"2010-12-01 00:00:00","php","5351"
"2010-12-01 00:00:00","javascript","4952"
"2010-12-01 00:00:00","haskell","154"
"2010-12-01 00:00:00","erlang","70"
"2010-12-01 00:00:00","shell","201"
"2010-12-01 00:00:00","ruby","1021"
"2010-12-01 00:00:00","perl","501"
"2010-12-01 00:00:00","lua","56"
"2010-12-01 00:00:00","delphi","321"
"2011-01-01 00:00:00","c","1458"
"2011-01-01 00:00:00","objective-c","2176"
"2011-01-01 00:00:00","perl","476"
"2011-01-01 00:00:00","python","2897"
"2011-01-01 00:00:00","java","6528"
"2011-01-01 00:00:00","go","15"
"2011-01-01 00:00:00","erlang","73"
"2011-01-01 00:00:00","fortran","32"
"2011-01-01 00:00:00","r","249"
"2011-01-01 00:00:00","haskell","134"
"2011-01-01 00:00:00","shell","254"
"2011-01-01 00:00:00","groovy","97"
"2011-01-01 00:00:00","cobol","9"
"2011-01-01 00:00:00","delphi","368"
"2011-01-01 00:00:00","php","6378"
"2011-01-01 00:00:00","c++","3482"
"2011-01-01 00:00:00","assembly","133"
"2011-01-01 00:00:00","scala","250"
"2011-01-01 00:00:00","lua","57"
"2011-01-01 00:00:00","ruby","1201"
"2011-01-01 00:00:00","clojure","105"
"2011-01-01 00:00:00","c#","7975"
"2011-01-01 00:00:00","sql","2339"
"2011-01-01 00:00:00","javascript","5415"
"2011-01-01 00:00:00","swift","4"
"2011-02-01 00:00:00","erlang","66"
"2011-02-01 00:00:00","perl","481"
"2011-02-01 00:00:00","fortran","29"
"2011-02-01 00:00:00","shell","234"
"2011-02-01 00:00:00","php","6665"
"2011-02-01 00:00:00","scala","273"
"2011-02-01 00:00:00","swift","5"
"2011-02-01 00:00:00","go","16"
"2011-02-01 00:00:00","javascript","5590"
"2011-02-01 00:00:00","assembly","147"
"2011-02-01 00:00:00","c#","8205"
"2011-02-01 00:00:00","delphi","358"
"2011-02-01 00:00:00","lua","75"
"2011-02-01 00:00:00","cobol","12"
"2011-02-01 00:00:00","ruby","1247"
"2011-02-01 00:00:00","r","322"
"2011-02-01 00:00:00","clojure","94"
"2011-02-01 00:00:00","python","3007"
"2011-02-01 00:00:00","c++","3434"
"2011-02-01 00:00:00","c","1632"
"2011-02-01 00:00:00","haskell","168"
"2011-02-01 00:00:00","groovy","123"
"2011-02-01 00:00:00","sql","2117"
"2011-02-01 00:00:00","java","6851"
"2011-02-01 00:00:00","objective-c","2428"
"2011-03-01 00:00:00","erlang","74"
"2011-03-01 00:00:00","sql","2646"
"2011-03-01 00:00:00","haskell","238"
"2011-03-01 00:00:00","r","422"
"2011-03-01 00:00:00","kotlin","1"
"2011-03-01 00:00:00","javascript","6755"
"2011-03-01 00:00:00","lua","65"
"2011-03-01 00:00:00","fortran","34"
"2011-03-01 00:00:00","python","3741"
"2011-03-01 00:00:00","groovy","159"
"2011-03-01 00:00:00","go","3"
"2011-03-01 00:00:00","java","8448"
"2011-03-01 00:00:00","objective-c","3039"
"2011-03-01 00:00:00","assembly","193"
"2011-03-01 00:00:00","shell","313"
"2011-03-01 00:00:00","c","2107"
"2011-03-01 00:00:00","scala","298"
"2011-03-01 00:00:00","perl","604"
"2011-03-01 00:00:00","clojure","101"
"2011-03-01 00:00:00","c++","4165"
"2011-03-01 00:00:00","swift","3"
"2011-03-01 00:00:00","php","8039"
"2011-03-01 00:00:00","ruby","1636"
"2011-03-01 00:00:00","c#","9965"
"2011-03-01 00:00:00","cobol","7"
"2011-03-01 00:00:00","delphi","515"
"2011-04-01 00:00:00","scala","270"
"2011-04-01 00:00:00","clojure","110"
"2011-04-01 00:00:00","php","7570"
"2011-04-01 00:00:00","perl","550"
"2011-04-01 00:00:00","delphi","400"
"2011-04-01 00:00:00","c","2032"
"2011-04-01 00:00:00","c++","4160"
"2011-04-01 00:00:00","groovy","111"
"2011-04-01 00:00:00","haskell","267"
"2011-04-01 00:00:00","sql","2279"
"2011-04-01 00:00:00","kotlin","2"
"2011-04-01 00:00:00","r","474"
"2011-04-01 00:00:00","shell","301"
"2011-04-01 00:00:00","fortran","55"
"2011-04-01 00:00:00","swift","3"
"2011-04-01 00:00:00","assembly","159"
"2011-04-01 00:00:00","erlang","66"
"2011-04-01 00:00:00","java","7880"
"2011-04-01 00:00:00","lua","78"
"2011-04-01 00:00:00","python","3328"
"2011-04-01 00:00:00","objective-c","3218"
"2011-04-01 00:00:00","javascript","6869"
"2011-04-01 00:00:00","go","7"
"2011-04-01 00:00:00","cobol","7"
"2011-04-01 00:00:00","c#","9252"
"2011-04-01 00:00:00","ruby","1475"
"2011-05-01 00:00:00","swift","1"
"2011-05-01 00:00:00","erlang","82"
"2011-05-01 00:00:00","kotlin","1"
"2011-05-01 00:00:00","perl","581"
"2011-05-01 00:00:00","groovy","159"
"2011-05-01 00:00:00","cobol","8"
"2011-05-01 00:00:00","c#","9963"
"2011-05-01 00:00:00","python","3510"
"2011-05-01 00:00:00","fortran","32"
"2011-05-01 00:00:00","scala","325"
"2011-05-01 00:00:00","go","36"
"2011-05-01 00:00:00","java","8524"
"2011-05-01 00:00:00","javascript","7286"
"2011-05-01 00:00:00","lua","111"
"2011-05-01 00:00:00","sql","2691"
"2011-05-01 00:00:00","c","1820"
"2011-05-01 00:00:00","c++","3863"
"2011-05-01 00:00:00","objective-c","3487"
"2011-05-01 00:00:00","haskell","317"
"2011-05-01 00:00:00","r","425"
"2011-05-01 00:00:00","ruby","1563"
"2011-05-01 00:00:00","assembly","158"
"2011-05-01 00:00:00","clojure","76"
"2011-05-01 00:00:00","php","8034"
"2011-05-01 00:00:00","shell","269"
"2011-05-01 00:00:00","delphi","472"
"2011-06-01 00:00:00","perl","567"
"2011-06-01 00:00:00","sql","2651"
"2011-06-01 00:00:00","objective-c","3335"
"2011-06-01 00:00:00","java","7860"
"2011-06-01 00:00:00","go","34"
"2011-06-01 00:00:00","swift","4"
"2011-06-01 00:00:00","cobol","11"
"2011-06-01 00:00:00","c++","3797"
"2011-06-01 00:00:00","php","7974"
"2011-06-01 00:00:00","kotlin","2"
"2011-06-01 00:00:00","python","3458"
"2011-06-01 00:00:00","clojure","71"
"2011-06-01 00:00:00","delphi","453"
"2011-06-01 00:00:00","ruby","1554"
"2011-06-01 00:00:00","groovy","189"
"2011-06-01 00:00:00","fortran","34"
"2011-06-01 00:00:00","shell","259"
"2011-06-01 00:00:00","javascript","7655"
"2011-06-01 00:00:00","scala","331"
"2011-06-01 00:00:00","c#","9714"
"2011-06-01 00:00:00","c","1760"
"2011-06-01 00:00:00","erlang","66"
"2011-06-01 00:00:00","lua","91"
"2011-06-01 00:00:00","haskell","279"
"2011-06-01 00:00:00","assembly","139"
"2011-06-01 00:00:00","r","442"
"2011-07-01 00:00:00","ruby","1577"
"2011-07-01 00:00:00","erlang","98"
"2011-07-01 00:00:00","scala","424"
"2011-07-01 00:00:00","go","26"
"2011-07-01 00:00:00","fortran","21"
"2011-07-01 00:00:00","sql","2648"
"2011-07-01 00:00:00","assembly","140"
"2011-07-01 00:00:00","shell","270"
"2011-07-01 00:00:00","swift","12"
"2011-07-01 00:00:00","haskell","249"
"2011-07-01 00:00:00","groovy","146"
"2011-07-01 00:00:00","r","453"
"2011-07-01 00:00:00","c#","9555"
"2011-07-01 00:00:00","lua","82"
"2011-07-01 00:00:00","python","3648"
"2011-07-01 00:00:00","delphi","427"
"2011-07-01 00:00:00","c++","3845"
"2011-07-01 00:00:00","clojure","96"
"2011-07-01 00:00:00","cobol","4"
"2011-07-01 00:00:00","c","1655"
"2011-07-01 00:00:00","perl","658"
"2011-07-01 00:00:00","php","8583"
"2011-07-01 00:00:00","objective-c","3677"
"2011-07-01 00:00:00","javascript","8074"
"2011-07-01 00:00:00","java","8119"
"2011-08-01 00:00:00","kotlin","2"
"2011-08-01 00:00:00","sql","2662"
"2011-08-01 00:00:00","objective-c","3822"
"2011-08-01 00:00:00","fortran","38"
"2011-08-01 00:00:00","c#","9999"
"2011-08-01 00:00:00","c","1823"
"2011-08-01 00:00:00","clojure","99"
"2011-08-01 00:00:00","javascript","8862"
"2011-08-01 00:00:00","python","3814"
"2011-08-01 00:00:00","go","40"
"2011-08-01 00:00:00","scala","434"
"2011-08-01 00:00:00","ruby","1847"
"2011-08-01 00:00:00","haskell","227"
"2011-08-01 00:00:00","r","586"
"2011-08-01 00:00:00","shell","311"
"2011-08-01 00:00:00","lua","83"
"2011-08-01 00:00:00","cobol","4"
"2011-08-01 00:00:00","perl","609"
"2011-08-01 00:00:00","groovy","155"
"2011-08-01 00:00:00","erlang","73"
"2011-08-01 00:00:00","delphi","422"
"2011-08-01 00:00:00","java","8630"
"2011-08-01 00:00:00","assembly","159"
"2011-08-01 00:00:00","php","8829"
"2011-08-01 00:00:00","swift","8"
"2011-08-01 00:00:00","c++","3942"
"2011-09-01 00:00:00","sql","2574"
"2011-09-01 00:00:00","objective-c","3263"
"2011-09-01 00:00:00","typescript","1"
"2011-09-01 00:00:00","php","7979"
"2011-09-01 00:00:00","groovy","154"
"2011-09-01 00:00:00","swift","6"
"2011-09-01 00:00:00","fortran","41"
"2011-09-01 00:00:00","haskell","270"
"2011-09-01 00:00:00","javascript","8134"
"2011-09-01 00:00:00","ruby","1541"
"2011-09-01 00:00:00","c","1915"
"2011-09-01 00:00:00","delphi","413"
"2011-09-01 00:00:00","c++","3922"
"2011-09-01 00:00:00","python","3508"
"2011-09-01 00:00:00","java","8277"
"2011-09-01 00:00:00","c#","9236"
"2011-09-01 00:00:00","assembly","154"
"2011-09-01 00:00:00","cobol","11"
"2011-09-01 00:00:00","r","612"
"2011-09-01 00:00:00","lua","76"
"2011-09-01 00:00:00","perl","500"
"2011-09-01 00:00:00","erlang","53"
"2011-09-01 00:00:00","clojure","82"
"2011-09-01 00:00:00","scala","418"
"2011-09-01 00:00:00","shell","291"
"2011-09-01 00:00:00","go","26"
"2011-10-01 00:00:00","groovy","158"
"2011-10-01 00:00:00","erlang","86"
"2011-10-01 00:00:00","shell","340"
"2011-10-01 00:00:00","c++","4331"
"2011-10-01 00:00:00","sql","2580"
"2011-10-01 00:00:00","perl","554"
"2011-10-01 00:00:00","c#","9149"
"2011-10-01 00:00:00","fortran","42"
"2011-10-01 00:00:00","java","8495"
"2011-10-01 00:00:00","haskell","326"
"2011-10-01 00:00:00","delphi","463"
"2011-10-01 00:00:00","r","618"
"2011-10-01 00:00:00","javascript","7971"
"2011-10-01 00:00:00","lua","60"
"2011-10-01 00:00:00","go","39"
"2011-10-01 00:00:00","c","2137"
"2011-10-01 00:00:00","clojure","173"
"2011-10-01 00:00:00","cobol","7"
"2011-10-01 00:00:00","swift","6"
"2011-10-01 00:00:00","assembly","211"
"2011-10-01 00:00:00","ruby","1600"
"2011-10-01 00:00:00","scala","464"
"2011-10-01 00:00:00","python","3599"
"2011-10-01 00:00:00","objective-c","3245"
"2011-10-01 00:00:00","kotlin","2"
"2011-10-01 00:00:00","php","7957"
"2011-11-01 00:00:00","java","9563"
"2011-11-01 00:00:00","c#","9835"
"2011-11-01 00:00:00","erlang","72"
"2011-11-01 00:00:00","javascript","8600"
"2011-11-01 00:00:00","c","2193"
"2011-11-01 00:00:00","kotlin","1"
"2011-11-01 00:00:00","lua","62"
"2011-11-01 00:00:00","ruby","1731"
"2011-11-01 00:00:00","perl","604"
"2011-11-01 00:00:00","haskell","323"
"2011-11-01 00:00:00","scala","453"
"2011-11-01 00:00:00","clojure","107"
"2011-11-01 00:00:00","python","3853"
"2011-11-01 00:00:00","sql","2818"
"2011-11-01 00:00:00","delphi","504"
"2011-11-01 00:00:00","c++","4448"
"2011-11-01 00:00:00","r","605"
"2011-11-01 00:00:00","go","65"
"2011-11-01 00:00:00","objective-c","3538"
"2011-11-01 00:00:00","groovy","178"
"2011-11-01 00:00:00","cobol","10"
"2011-11-01 00:00:00","fortran","35"
"2011-11-01 00:00:00","assembly","211"
"2011-11-01 00:00:00","swift","4"
"2011-11-01 00:00:00","php","8592"
"2011-11-01 00:00:00","shell","335"
"2011-12-01 00:00:00","java","9111"
"2011-12-01 00:00:00","kotlin","2"
"2011-12-01 00:00:00","c++","4327"
"2011-12-01 00:00:00","erlang","66"
"2011-12-01 00:00:00","c","1999"
"2011-12-01 00:00:00","shell","363"
"2011-12-01 00:00:00","groovy","145"
"2011-12-01 00:00:00","perl","538"
"2011-12-01 00:00:00","r","612"
"2011-12-01 00:00:00","scala","373"
"2011-12-01 00:00:00","fortran","57"
"2011-12-01 00:00:00","cobol","8"
"2011-12-01 00:00:00","python","3603"
"2011-12-01 00:00:00","go","52"
"2011-12-01 00:00:00","swift","2"
"2011-12-01 00:00:00","lua","82"
"2011-12-01 00:00:00","ruby","1665"
"2011-12-01 00:00:00","objective-c","3292"
"2011-12-01 00:00:00","c#","9240"
"2011-12-01 00:00:00","php","8250"
"2011-12-01 00:00:00","javascript","8264"
"2011-12-01 00:00:00","delphi","570"
"2011-12-01 00:00:00","assembly","228"
"2011-12-01 00:00:00","sql","2580"
"2011-12-01 00:00:00","clojure","135"
"2011-12-01 00:00:00","haskell","332"
"2012-01-01 00:00:00","erlang","59"
"2012-01-01 00:00:00","fortran","62"
"2012-01-01 00:00:00","r","690"
"2012-01-01 00:00:00","assembly","169"
"2012-01-01 00:00:00","lua","90"
"2012-01-01 00:00:00","ruby","1882"
"2012-01-01 00:00:00","shell","396"
"2012-01-01 00:00:00","scala","358"
"2012-01-01 00:00:00","javascript","9524"
"2012-01-01 00:00:00","swift","6"
"2012-01-01 00:00:00","rust","1"
"2012-01-01 00:00:00","python","4176"
"2012-01-01 00:00:00","php","9166"
"2012-01-01 00:00:00","c#","10314"
"2012-01-01 00:00:00","c","2214"
"2012-01-01 00:00:00","cobol","7"
"2012-01-01 00:00:00","sql","2791"
"2012-01-01 00:00:00","c++","4512"
"2012-01-01 00:00:00","go","37"
"2012-01-01 00:00:00","perl","561"
"2012-01-01 00:00:00","clojure","133"
"2012-01-01 00:00:00","groovy","174"
"2012-01-01 00:00:00","delphi","509"
"2012-01-01 00:00:00","objective-c","3735"
"2012-01-01 00:00:00","haskell","353"
"2012-01-01 00:00:00","java","10048"
"2012-02-01 00:00:00","python","4468"
"2012-02-01 00:00:00","java","10859"
"2012-02-01 00:00:00","scala","386"
"2012-02-01 00:00:00","ruby","2029"
"2012-02-01 00:00:00","c#","10663"
"2012-02-01 00:00:00","c","2391"
"2012-02-01 00:00:00","cobol","11"
"2012-02-01 00:00:00","lua","103"
"2012-02-01 00:00:00","kotlin","3"
"2012-02-01 00:00:00","sql","3132"
"2012-02-01 00:00:00","objective-c","3820"
"2012-02-01 00:00:00","fortran","56"
"2012-02-01 00:00:00","haskell","383"
"2012-02-01 00:00:00","go","31"
"2012-02-01 00:00:00","clojure","151"
"2012-02-01 00:00:00","javascript","9891"
"2012-02-01 00:00:00","shell","449"
"2012-02-01 00:00:00","rust","6"
"2012-02-01 00:00:00","delphi","471"
"2012-02-01 00:00:00","erlang","88"
"2012-02-01 00:00:00","assembly","229"
"2012-02-01 00:00:00","perl","613"
"2012-02-01 00:00:00","groovy","185"
"2012-02-01 00:00:00","php","9784"
"2012-02-01 00:00:00","r","811"
"2012-02-01 00:00:00","swift","9"
"2012-02-01 00:00:00","c++","5071"
"2012-03-01 00:00:00","java","12255"
"2012-03-01 00:00:00","haskell","365"
"2012-03-01 00:00:00","delphi","492"
"2012-03-01 00:00:00","c++","5184"
"2012-03-01 00:00:00","javascript","10605"
"2012-03-01 00:00:00","python","5000"
"2012-03-01 00:00:00","go","47"
"2012-03-01 00:00:00","c","2704"
"2012-03-01 00:00:00","clojure","140"
"2012-03-01 00:00:00","scala","458"
"2012-03-01 00:00:00","shell","447"
"2012-03-01 00:00:00","perl","607"
"2012-03-01 00:00:00","groovy","170"
"2012-03-01 00:00:00","kotlin","2"
"2012-03-01 00:00:00","c#","11467"
"2012-03-01 00:00:00","ruby","2172"
"2012-03-01 00:00:00","sql","3580"
"2012-03-01 00:00:00","erlang","74"
"2012-03-01 00:00:00","fortran","63"
"2012-03-01 00:00:00","cobol","5"
"2012-03-01 00:00:00","julia","1"
"2012-03-01 00:00:00","objective-c","3799"
"2012-03-01 00:00:00","r","887"
"2012-03-01 00:00:00","assembly","260"
"2012-03-01 00:00:00","swift","4"
"2012-03-01 00:00:00","php","10737"
"2012-03-01 00:00:00","rust","4"
"2012-03-01 00:00:00","lua","83"
"2012-04-01 00:00:00","perl","598"
"2012-04-01 00:00:00","lua","110"
"2012-04-01 00:00:00","objective-c","3868"
"2012-04-01 00:00:00","java","11907"
"2012-04-01 00:00:00","c","2657"
"2012-04-01 00:00:00","swift","5"
"2012-04-01 00:00:00","delphi","481"
"2012-04-01 00:00:00","fortran","68"
"2012-04-01 00:00:00","assembly","275"
"2012-04-01 00:00:00","sql","3299"
"2012-04-01 00:00:00","shell","397"
"2012-04-01 00:00:00","javascript","10575"
"2012-04-01 00:00:00","python","4886"
"2012-04-01 00:00:00","julia","3"
"2012-04-01 00:00:00","scala","404"
"2012-04-01 00:00:00","c++","5263"
"2012-04-01 00:00:00","r","837"
"2012-04-01 00:00:00","php","10253"
"2012-04-01 00:00:00","erlang","79"
"2012-04-01 00:00:00","clojure","185"
"2012-04-01 00:00:00","haskell","378"
"2012-04-01 00:00:00","ruby","1953"
"2012-04-01 00:00:00","cobol","17"
"2012-04-01 00:00:00","groovy","148"
"2012-04-01 00:00:00","kotlin","2"
"2012-04-01 00:00:00","c#","11001"
"2012-04-01 00:00:00","go","69"
"2012-05-01 00:00:00","go","69"
"2012-05-01 00:00:00","swift","7"
"2012-05-01 00:00:00","cobol","5"
"2012-05-01 00:00:00","java","12094"
"2012-05-01 00:00:00","sql","3485"
"2012-05-01 00:00:00","fortran","62"
"2012-05-01 00:00:00","shell","458"
"2012-05-01 00:00:00","python","5062"
"2012-05-01 00:00:00","clojure","169"
"2012-05-01 00:00:00","julia","1"
"2012-05-01 00:00:00","objective-c","3839"
"2012-05-01 00:00:00","r","873"
"2012-05-01 00:00:00","kotlin","2"
"2012-05-01 00:00:00","c++","4959"
"2012-05-01 00:00:00","lua","125"
"2012-05-01 00:00:00","c","2470"
"2012-05-01 00:00:00","c#","11467"
"2012-05-01 00:00:00","ruby","1959"
"2012-05-01 00:00:00","erlang","75"
"2012-05-01 00:00:00","javascript","11434"
"2012-05-01 00:00:00","haskell","331"
"2012-05-01 00:00:00","groovy","159"
"2012-05-01 00:00:00","perl","642"
"2012-05-01 00:00:00","scala","420"
"2012-05-01 00:00:00","php","10815"
"2012-05-01 00:00:00","assembly","227"
"2012-05-01 00:00:00","delphi","477"
"2012-06-01 00:00:00","lua","115"
"2012-06-01 00:00:00","java","11064"
"2012-06-01 00:00:00","perl","739"
"2012-06-01 00:00:00","clojure","210"
"2012-06-01 00:00:00","erlang","88"
"2012-06-01 00:00:00","cobol","3"
"2012-06-01 00:00:00","shell","449"
"2012-06-01 00:00:00","c#","11282"
"2012-06-01 00:00:00","javascript","11192"
"2012-06-01 00:00:00","objective-c","3784"
"2012-06-01 00:00:00","r","973"
"2012-06-01 00:00:00","swift","4"
"2012-06-01 00:00:00","haskell","312"
"2012-06-01 00:00:00","groovy","153"
"2012-06-01 00:00:00","delphi","417"
"2012-06-01 00:00:00","fortran","54"
"2012-06-01 00:00:00","php","10490"
"2012-06-01 00:00:00","scala","445"
"2012-06-01 00:00:00","go","71"
"2012-06-01 00:00:00","c++","4629"
"2012-06-01 00:00:00","sql","3293"
"2012-06-01 00:00:00","python","5259"
"2012-06-01 00:00:00","c","2302"
"2012-06-01 00:00:00","ruby","1885"
"2012-06-01 00:00:00","assembly","200"
"2012-07-01 00:00:00","assembly","201"
"2012-07-01 00:00:00","objective-c","4297"
"2012-07-01 00:00:00","c","2365"
"2012-07-01 00:00:00","clojure","167"
"2012-07-01 00:00:00","groovy","200"
"2012-07-01 00:00:00","python","5714"
"2012-07-01 00:00:00","r","1117"
"2012-07-01 00:00:00","haskell","338"
"2012-07-01 00:00:00","rust","5"
"2012-07-01 00:00:00","fortran","68"
"2012-07-01 00:00:00","go","76"
"2012-07-01 00:00:00","shell","565"
"2012-07-01 00:00:00","cobol","12"
"2012-07-01 00:00:00","ruby","2058"
"2012-07-01 00:00:00","java","12216"
"2012-07-01 00:00:00","c#","12285"
"2012-07-01 00:00:00","perl","666"
"2012-07-01 00:00:00","c++","5260"
"2012-07-01 00:00:00","erlang","52"
"2012-07-01 00:00:00","swift","9"
"2012-07-01 00:00:00","lua","144"
"2012-07-01 00:00:00","scala","487"
"2012-07-01 00:00:00","delphi","438"
"2012-07-01 00:00:00","sql","3714"
"2012-07-01 00:00:00","javascript","12296"
"2012-07-01 00:00:00","kotlin","2"
"2012-07-01 00:00:00","php","11668"
"2012-08-01 00:00:00","haskell","282"
"2012-08-01 00:00:00","c","2313"
"2012-08-01 00:00:00","fortran","66"
"2012-08-01 00:00:00","scala","460"
"2012-08-01 00:00:00","python","5853"
"2012-08-01 00:00:00","r","1087"
"2012-08-01 00:00:00","javascript","12411"
"2012-08-01 00:00:00","delphi","403"
"2012-08-01 00:00:00","c#","11928"
"2012-08-01 00:00:00","sql","3686"
"2012-08-01 00:00:00","php","11825"
"2012-08-01 00:00:00","cobol","7"
"2012-08-01 00:00:00","erlang","83"
"2012-08-01 00:00:00","clojure","182"
"2012-08-01 00:00:00","lua","134"
"2012-08-01 00:00:00","perl","760"
"2012-08-01 00:00:00","ruby","2057"
"2012-08-01 00:00:00","java","12227"
"2012-08-01 00:00:00","c++","5155"
"2012-08-01 00:00:00","groovy","154"
"2012-08-01 00:00:00","swift","5"
"2012-08-01 00:00:00","go","72"
"2012-08-01 00:00:00","shell","504"
"2012-08-01 00:00:00","objective-c","4205"
"2012-08-01 00:00:00","assembly","189"
"2012-09-01 00:00:00","java","11588"
"2012-09-01 00:00:00","haskell","325"
"2012-09-01 00:00:00","c#","11252"
"2012-09-01 00:00:00","c","2524"
"2012-09-01 00:00:00","javascript","11150"
"2012-09-01 00:00:00","lua","122"
"2012-09-01 00:00:00","shell","459"
"2012-09-01 00:00:00","julia","1"
"2012-09-01 00:00:00","sql","3611"
"2012-09-01 00:00:00","scala","533"
"2012-09-01 00:00:00","go","129"
"2012-09-01 00:00:00","r","1057"
"2012-09-01 00:00:00","groovy","120"
"2012-09-01 00:00:00","assembly","221"
"2012-09-01 00:00:00","delphi","385"
"2012-09-01 00:00:00","rust","1"
"2012-09-01 00:00:00","clojure","164"
"2012-09-01 00:00:00","erlang","85"
"2012-09-01 00:00:00","fortran","49"
"2012-09-01 00:00:00","python","5244"
"2012-09-01 00:00:00","perl","662"
"2012-09-01 00:00:00","objective-c","3384"
"2012-09-01 00:00:00","c++","4900"
"2012-09-01 00:00:00","php","10923"
"2012-09-01 00:00:00","ruby","1953"
"2012-09-01 00:00:00","kotlin","1"
"2012-09-01 00:00:00","swift","7"
"2012-09-01 00:00:00","cobol","7"
"2012-10-01 00:00:00","groovy","137"
"2012-10-01 00:00:00","scala","535"
"2012-10-01 00:00:00","r","1266"
"2012-10-01 00:00:00","erlang","103"
"2012-10-01 00:00:00","sql","4101"
"2012-10-01 00:00:00","python","6121"
